Date,FR0010983924,LU0154236417,LU1883854199,LU1893597309,LU1919842267,LU1103207525,LU0072462186,LU1161527038,LU1160351208,LU1191877379,LU1279613365,LU1244893696,LU1882449801,FR0011288513,EURUSD
2020-10-09,177.62,35.81155,331.01,145.7,132.39,587.36,61.55,225.23,95.53,11.76,14.14,164.53,16.99,123.22,1.1826
2020-10-12,178.43,36.30514,336.56,147.59,133.84,589.75,61.78,225.63,95.8,11.77,14.36,165.35,17.01,123.32,1.1813
2020-10-13,179.69,36.73626,337.14,147.88,134.81,589.38,61.32,225.98,95.58,11.79,14.36,166.71,17.11,123.34,1.1746
2020-10-14,180.19,36.60965,334.48,147.94,134.02,589.72,61.69,226.02,95.31,11.78,14.36,165.9,17.03,123.31,1.1746
2020-10-15,178.86,36.13747,335.04,145.3,133.35,586.11,60.31,225.5,94.97,11.74,14.07,165.34,17.03,123.08,1.1708
2020-10-16,176.67,36.44509,334.52,147.4,133.36,588.17,60.62,225.61,94.8,11.74,14.11,164.82,17.04,123.09,1.1718
2020-10-19,177.59,36.31811,326.54,146.92,131.58,586.59,60.72,225.57,95.24,11.76,14.25,163.37,16.97,123.16,1.1769
2020-10-20,176.23,35.88399,326.82,146.17,131.14,586.84,61.05,225.21,93.61,11.76,14.33,163.01,16.86,123.18,1.1822
2020-10-21,178.24,35.82617,326.48,145.04,130.26,582.45,60.44,224.85,92.26,11.78,14.44,162.07,16.78,123.19,1.1861
2020-10-22,175.54,35.79767,328.0,144.0,130.63,582.76,60.07,224.65,91.13,11.79,14.39,163.1,16.81,123.17,1.1818
2020-10-23,174.93,35.97906,329.4,143.59,130.87,583.61,60.93,224.86,91.64,11.79,14.37,164.28,16.8,123.27,1.186
2020-10-26,173.92,35.46039,322.73,141.29,129.55,580.81,60.14,224.93,91.65,11.79,14.35,161.24,16.82,123.18,1.181
2020-10-27,174.56,35.25581,322.42,140.59,130.06,580.49,59.04,224.97,91.47,11.78,14.34,160.4,16.83,123.1,1.1796
2020-10-28,175.87,34.31197,312.38,136.56,127.42,574.33,56.88,224.17,90.74,11.73,14.27,156.98,17.07,122.57,1.1746
2020-10-29,176.36,34.83445,318.15,137.29,128.75,575.65,56.93,223.84,90.6,11.68,14.26,160.69,16.95,122.46,1.1674
2020-10-30,173.5,34.27786,314.3,136.13,128.75,573.43,56.74,223.46,90.36,11.66,14.02,159.93,16.92,122.32,1.1647
2020-11-02,174.12,35.12212,317.4,138.94,128.27,575.7,58.54,223.64,90.58,11.66,14.24,162.07,16.95,122.39,1.1641
2020-11-03,174.12,35.41418,320.07,140.39,129.39,580.23,59.69,224.23,91.0,11.7,14.36,164.05,16.9,122.77,1.1715
2020-11-04,176.2,36.03927,330.94,143.59,133.87,587.56,60.26,224.98,91.85,11.74,14.35,166.61,17.1,123.02,1.1726
2020-11-05,179.04,36.63475,335.66,146.97,135.15,593.87,61.32,226.29,93.48,11.83,14.83,169.01,17.12,123.52,1.1826
2020-11-06,179.7,36.20066,333.94,146.21,134.87,593.58,61.36,226.47,93.68,11.86,14.88,166.96,17.02,123.62,1.1874
2020-11-09,180.02,37.76969,336.49,150.27,133.96,593.25,65.4,227.49,95.1,11.93,15.36,173.42,17.05,124.31,1.1813
2020-11-10,178.67,37.30118,332.28,148.05,131.61,591.25,66.53,227.32,95.08,12.01,15.09,173.59,17.05,124.4,1.1815
2020-11-11,178.67,37.56052,338.4,149.93,134.15,591.25,66.82,227.32,95.08,12.02,14.93,173.59,17.37,124.4,1.1777
2020-11-12,181.12,37.37288,333.46,150.32,132.93,595.52,66.16,227.61,95.14,12.02,15.02,172.13,17.31,124.46,1.1806
2020-11-13,180.05,37.47675,337.18,149.16,133.87,594.31,66.59,227.85,95.39,12.02,15.13,175.99,17.29,124.48,1.1834
2020-11-16,182.28,38.01723,338.84,149.75,134.5,593.29,67.32,228.26,95.68,12.06,15.34,179.52,17.33,124.73,1.1852
2020-11-17,180.54,37.69704,336.64,147.98,133.6,593.2,66.91,228.35,95.62,12.09,15.36,179.48,17.27,124.83,1.1862
2020-11-18,180.29,37.99495,332.86,147.96,132.46,595.09,67.71,228.65,95.83,12.1,15.49,178.12,17.3,124.91,1.1853
2020-11-19,181.53,37.53166,335.34,148.44,133.85,597.01,67.4,228.84,95.89,12.11,15.34,179.14,17.36,124.93,1.1875
2020-11-20,182.57,37.62443,332.47,148.4,134.13,598.05,67.62,229.17,95.88,12.13,15.41,179.16,17.38,125.03,1.1857
2020-11-23,182.57,37.83464,334.41,147.93,134.61,595.27,67.89,229.34,94.07,12.15,15.57,181.32,17.45,125.15,1.1841
2020-11-24,184.58,38.18748,337.4,145.77,134.25,594.14,68.83,229.54,96.42,12.23,15.64,183.94,17.42,125.38,1.1892
2020-11-25,184.08,38.20913,336.41,145.59,133.92,595.53,68.69,229.62,96.98,12.21,15.45,184.92,17.62,125.44,1.1917
2020-11-26,185.85,38.35306,336.41,146.46,134.26,596.34,68.51,229.77,97.16,12.27,15.64,184.92,17.43,125.54,1.1913
2020-11-27,187.03,38.27047,336.55,146.61,135.27,601.16,68.35,229.93,97.33,12.27,15.64,185.31,17.4,125.59,1.1963
2020-11-30,184.34,38.08767,335.27,147.76,135.19,600.91,68.28,230.01,97.14,12.24,15.29,183.75,17.58,125.58,1.1927
2020-12-01,184.69,38.1071,336.56,147.29,135.48,601.54,68.15,229.89,97.81,12.25,15.52,185.18,17.34,125.65,1.2071
2020-12-02,183.87,37.9145,333.85,146.7,134.78,600.09,68.21,229.98,97.91,12.27,15.51,184.65,17.31,125.79,1.2115
2020-12-03,183.8,37.93018,331.94,146.64,134.26,600.66,68.44,230.48,98.46,12.29,15.62,184.98,17.27,125.95,1.2144
2020-12-04,183.44,38.11759,335.36,146.29,135.55,601.78,68.88,230.58,98.75,12.32,15.81,187.71,17.35,126.1,1.2121
2020-12-07,181.73,38.2016,334.7,146.96,136.1,601.78,68.37,230.75,98.92,12.33,15.79,187.55,17.37,126.15,1.2109
2020-12-08,182.41,38.15931,335.99,147.77,137.43,601.93,68.07,230.95,99.16,12.33,15.73,188.2,17.19,126.14,1.2104
2020-12-09,184.74,38.60172,334.24,148.31,135.83,601.03,68.55,230.96,99.32,12.37,15.88,187.42,17.24,126.19,1.2081
2020-12-10,182.75,38.0033,332.4,147.02,134.9,601.53,68.02,231.01,99.7,12.33,15.81,186.49,17.19,126.17,1.2138
2020-12-11,184.89,37.75687,331.02,147.26,135.62,601.43,67.25,231.02,99.62,12.32,15.81,186.46,17.44,126.11,1.2112
2020-12-14,184.57,37.90097,330.09,148.01,137.6,602.67,67.98,231.19,100.02,12.31,15.78,185.99,17.45,126.14,1.2144
2020-12-15,183.9,37.62848,333.86,148.04,137.91,602.28,67.79,231.46,100.69,12.32,15.74,187.22,17.44,126.11,1.2151
2020-12-16,184.1,37.87493,334.99,149.15,138.33,605.14,68.55,231.48,99.8,12.32,15.88,187.92,17.43,126.15,1.22
2020-12-17,185.24,37.80587,336.56,149.61,139.08,607.86,69.34,232.45,101.3,12.38,15.99,188.04,17.38,126.24,1.2268
2020-12-18,184.37,37.75435,336.33,149.08,140.24,607.36,69.02,231.88,101.27,12.34,15.92,188.98,17.41,126.28,1.2257
2020-12-21,184.42,37.2916,335.41,146.39,140.0,602.62,66.81,231.49,100.94,12.31,15.82,187.94,17.4,126.07,1.2244
2020-12-22,180.79,37.83162,337.05,148.79,140.73,605.55,67.58,231.53,100.58,12.31,15.7,189.71,17.49,126.13,1.2163
2020-12-23,182.7,37.90925,335.54,149.05,140.55,606.58,68.91,231.51,100.72,12.31,15.85,190.63,17.48,126.21,1.2187
2020-12-24,183.67,37.90925,335.54,149.05,140.55,606.58,68.91,231.51,100.72,12.31,15.85,190.63,17.48,126.25,1.2187
2020-12-25,183.67,37.90925,335.54,149.05,140.55,606.58,68.91,231.51,100.72,12.31,15.85,190.63,17.48,126.25,1.2193
2020-12-28,183.54,38.17795,339.31,150.09,140.09,611.62,69.74,231.74,101.0,12.33,15.89,189.78,17.46,126.25,1.2216
2020-12-29,186.81,38.13919,337.76,151.79,139.49,612.13,70.1,231.92,101.05,12.33,15.98,189.12,17.45,126.27,1.2249
2020-12-30,185.94,38.04215,336.28,152.09,140.11,612.9,70.17,231.98,101.4,12.34,16.33,189.1,17.39,126.31,1.2298
2020-12-31,185.94,38.02863,340.22,151.28,141.33,611.74,69.57,232.14,101.47,12.35,16.38,190.12,17.48,126.35,1.2216
2021-01-01,185.94,38.02863,340.22,151.28,141.33,611.74,69.57,232.14,101.47,12.35,16.38,190.12,17.48,126.35,1.2215
2021-01-04,185.53,38.08863,332.99,153.33,140.35,618.23,70.6,232.48,101.96,12.37,16.72,188.22,17.46,126.5,1.2248
2021-01-05,186.16,37.6748,334.78,151.41,141.8,620.16,69.78,232.5,101.81,12.37,16.84,189.31,17.42,126.58,1.2298
2021-01-06,184.31,38.03561,335.22,150.24,141.23,617.19,71.41,232.58,101.52,12.39,16.97,190.82,17.38,126.67,1.2327
2021-01-07,185.8,38.83091,340.45,151.35,144.63,618.25,72.25,232.72,101.5,12.42,17.04,193.44,17.36,126.87,1.2272
2021-01-08,189.15,39.16919,343.49,153.42,146.75,621.74,72.73,232.9,101.48,12.41,17.36,195.2,17.36,126.91,1.2218
2021-01-11,189.15,39.20441,343.79,153.04,147.86,619.01,71.96,232.5,100.99,12.41,17.36,196.21,17.43,126.85,1.2151
2021-01-12,189.85,39.26078,341.98,151.53,147.43,618.28,71.74,231.82,100.36,12.39,17.41,196.09,17.31,126.75,1.2207
2021-01-13,192.47,39.34238,343.15,152.65,147.42,617.42,72.01,232.27,100.33,12.4,17.44,195.71,17.33,127.03,1.2157
2021-01-14,193.0,39.61861,340.33,153.3,147.49,616.9,72.2,232.37,100.54,12.39,17.47,196.43,17.38,126.81,1.2155
2021-01-15,191.13,39.44105,339.74,151.47,146.7,612.18,71.82,232.14,100.19,12.38,17.48,195.22,17.42,126.73,1.2082
2021-01-18,192.07,39.38716,339.74,151.41,146.92,614.06,71.68,232.0,100.08,12.37,17.44,195.22,17.45,126.65,1.2077
2021-01-19,192.25,39.45219,342.61,151.18,148.97,613.54,71.93,232.11,97.92,12.4,17.69,196.23,17.37,126.7,1.2129
2021-01-20,193.21,39.87776,348.97,153.45,151.09,614.92,72.18,232.39,100.05,12.4,17.98,198.57,17.42,126.77,1.2106
2021-01-21,193.7,40.07737,348.15,154.37,151.35,616.61,71.71,232.24,99.99,12.42,18.13,197.75,17.37,126.84,1.2164
2021-01-22,192.3,39.77151,346.46,153.62,150.52,615.49,70.97,231.95,98.94,12.42,17.93,196.65,17.34,126.82,1.2171
2021-01-25,193.38,39.74475,348.14,154.05,153.31,609.36,70.24,232.05,98.85,12.41,18.33,197.43,17.43,126.74,1.2139
2021-01-26,190.57,39.77955,345.94,154.29,151.54,610.13,70.57,231.93,98.58,12.39,17.91,196.7,17.39,126.71,1.216
2021-01-27,191.73,38.99983,337.83,151.26,149.81,604.6,68.81,231.51,98.14,12.38,17.77,194.75,17.44,126.59,1.2111
2021-01-28,188.62,39.10103,342.41,152.02,149.95,605.67,69.32,231.54,97.99,12.36,17.38,194.41,17.41,126.48,1.2122
2021-01-29,183.92,38.88889,335.51,149.96,148.03,602.69,68.53,231.47,97.89,12.36,17.12,190.87,17.36,126.52,1.2136
2021-02-01,186.73,38.87324,343.88,151.49,152.25,606.0,69.21,231.8,98.14,12.39,17.42,195.64,17.48,126.63,1.206
2021-02-02,189.74,39.88685,351.11,154.68,155.29,610.54,69.88,232.16,98.36,12.44,17.81,199.53,17.59,126.74,1.2044
2021-02-03,190.62,40.15133,351.44,154.12,155.58,611.12,70.35,232.59,98.46,12.45,17.9,200.66,17.63,126.87,1.2036
2021-02-04,188.57,40.48157,355.42,154.19,156.83,611.68,70.63,232.78,98.53,12.46,17.81,203.89,17.72,126.91,1.1964
2021-02-05,188.81,40.46353,355.49,155.11,157.11,614.0,70.67,233.09,98.64,12.48,17.73,204.68,17.69,126.96,1.2046
2021-02-08,190.31,40.67403,356.57,155.63,157.96,614.74,71.26,233.16,98.21,12.5,17.82,205.77,17.64,126.96,1.205
2021-02-09,190.86,40.47914,354.28,155.96,158.11,614.58,70.61,233.09,97.78,12.5,18.01,205.88,17.56,126.93,1.2119
2021-02-10,188.59,40.50914,353.22,156.12,158.78,613.07,70.75,233.05,97.77,12.5,18.26,205.83,17.53,126.95,1.2118
2021-02-11,188.59,40.5294,354.15,156.7,160.59,616.43,70.41,233.31,97.74,12.51,18.26,206.44,17.55,127.02,1.213
2021-02-12,190.29,40.683,356.78,158.35,161.91,616.88,70.81,233.32,97.83,12.51,18.26,207.35,17.56,126.99,1.212
2021-02-15,191.09,40.84577,356.78,159.8,161.92,618.17,71.92,232.9,97.69,12.52,18.26,207.35,17.55,126.91,1.2129
2021-02-16,191.27,41.06037,356.76,159.63,161.5,616.83,72.02,232.93,97.36,12.53,18.55,208.21,17.5,126.94,1.2106
2021-02-17,190.88,41.07929,358.23,158.21,162.07,612.09,71.62,232.64,96.98,12.52,18.62,209.69,17.59,126.95,1.2038
2021-02-18,187.52,40.75484,356.41,157.25,160.02,609.59,71.31,232.2,96.98,12.52,18.4,208.05,17.54,126.91,1.2092
2021-02-19,186.38,40.88398,352.4,158.19,159.76,610.42,71.55,231.95,96.96,12.52,18.45,208.19,17.44,126.89,1.2119
2021-02-22,187.91,40.47678,348.32,155.78,156.01,606.33,71.23,231.85,96.48,12.52,18.14,206.1,17.32,126.88,1.2157
2021-02-23,187.91,40.1943,346.23,152.74,155.65,604.18,71.03,231.52,96.57,12.52,18.06,205.8,17.29,126.83,1.215
2021-02-24,181.4,40.47933,350.6,153.36,156.42,603.39,71.65,231.42,96.3,12.52,17.86,207.43,17.49,126.82,1.2166
2021-02-25,181.42,40.66978,338.72,153.52,152.8,600.97,72.1,231.53,96.09,12.51,18.08,203.27,17.16,126.7,1.2175
2021-02-26,177.38,40.19868,340.56,151.75,152.5,597.95,70.89,231.13,96.08,12.46,17.34,201.18,17.15,126.49,1.2075
2021-03-01,180.25,40.91853,350.9,153.66,157.27,601.95,71.53,232.03,96.06,12.47,17.58,206.95,17.41,126.64,1.2049
2021-03-02,181.02,41.06788,348.26,155.66,155.74,601.13,72.09,231.85,95.76,12.49,17.59,205.26,17.39,126.71,1.2091
2021-03-03,180.17,40.75394,340.6,153.25,153.17,596.91,71.81,231.58,95.83,12.5,17.83,204.27,17.34,126.64,1.2063
2021-03-04,178.68,40.77039,335.68,151.86,149.45,593.1,71.91,231.39,95.42,12.49,17.43,202.06,17.34,126.62,1.1969
2021-03-05,179.97,40.82438,345.89,149.3,151.8,589.18,72.02,230.9,95.08,12.47,17.31,205.3,17.42,126.49,1.1915
2021-03-08,179.09,41.70532,343.97,149.83,148.33,591.95,72.66,230.57,94.33,12.46,17.09,204.86,17.34,126.46,1.1847
2021-03-09,179.85,41.97375,348.32,152.58,151.17,595.28,73.61,230.81,94.38,12.46,17.07,206.99,17.25,126.51,1.1901
2021-03-10,180.04,42.08935,349.89,153.4,150.54,595.28,73.85,230.89,94.5,12.48,17.15,207.54,17.38,126.55,1.1929
2021-03-11,180.6,42.25693,352.83,155.03,154.11,602.03,74.25,231.76,94.42,12.52,17.5,208.99,17.4,126.77,1.1986
2021-03-12,182.93,42.35855,352.81,153.92,153.72,601.41,74.12,231.54,94.0,12.53,17.41,209.3,17.37,126.75,1.1953
2021-03-15,184.15,42.39604,354.36,153.59,154.82,601.78,74.05,231.77,94.71,12.53,17.3,210.2,17.42,126.84,1.1929
2021-03-16,186.18,42.77073,355.2,155.36,155.24,603.58,74.24,231.98,95.78,12.54,17.38,210.55,17.52,126.9,1.1903
2021-03-17,186.74,42.45885,355.22,154.4,155.2,601.26,73.62,231.38,95.44,12.54,17.3,210.65,17.48,126.84,1.1979
2021-03-18,189.65,42.65236,348.87,153.47,151.94,599.38,73.96,231.13,95.01,12.55,17.43,209.05,17.37,126.77,1.1915
2021-03-19,190.49,42.23696,348.64,152.92,152.68,597.95,73.78,231.24,94.97,12.51,17.21,209.41,17.51,126.72,1.1904
2021-03-22,188.45,42.17886,350.78,154.05,152.57,597.52,73.53,231.32,94.75,12.5,17.19,208.93,17.47,126.72,1.1933
2021-03-23,187.24,42.50654,351.17,154.59,151.26,597.18,73.62,231.41,94.96,12.51,17.1,207.97,17.56,126.78,1.1849
2021-03-24,183.76,42.67354,350.7,154.6,149.84,595.77,73.48,231.36,94.98,12.52,16.81,206.92,17.61,126.83,1.1813
2021-03-25,186.53,42.12314,352.75,153.9,151.13,594.02,73.42,231.32,94.97,12.53,16.67,208.15,17.65,126.89,1.1764
2021-03-26,187.6,42.84139,359.01,155.97,153.66,595.5,74.31,231.33,94.73,12.53,16.9,211.36,17.57,126.89,1.1794
2021-03-29,189.42,43.12043,358.61,156.68,153.12,595.18,74.46,231.26,94.65,12.55,16.93,210.83,17.62,126.88,1.1765
2021-03-30,188.55,43.36064,358.13,157.21,153.7,595.87,74.74,231.1,94.28,12.55,17.0,211.71,17.62,126.88,1.1717
2021-03-31,186.76,43.35319,359.19,157.36,154.8,597.45,74.96,231.3,94.39,12.53,16.92,211.4,17.61,126.99,1.173
2021-04-01,188.0,43.53181,364.91,159.42,158.48,601.13,75.08,231.68,94.56,12.57,17.14,214.38,17.65,127.16,1.1777
2021-04-02,188.0,43.53181,364.91,159.42,158.48,601.13,75.08,231.68,94.56,12.57,17.14,214.38,17.65,127.16,1.1759
2021-04-05,188.0,43.53181,364.91,159.42,158.48,601.13,75.08,231.68,94.56,12.57,17.14,214.38,17.65,127.16,1.1813
2021-04-06,187.82,44.10425,368.41,160.5,159.89,602.71,75.74,231.83,94.74,12.59,17.2,214.92,17.59,127.27,1.1876
2021-04-07,189.03,43.85625,367.38,159.63,158.24,606.22,75.74,231.97,95.51,12.61,17.13,213.04,17.42,127.3,1.1868
2021-04-08,188.92,43.86009,370.72,161.67,159.53,606.88,75.95,232.17,95.44,12.62,17.19,213.7,17.54,127.39,1.1914
2021-04-09,189.31,44.06723,374.93,162.61,159.27,606.53,75.99,232.11,95.41,12.62,17.04,213.98,17.55,127.35,1.1899
2021-04-12,188.41,44.20107,373.4,161.88,158.52,605.53,75.77,232.14,96.12,12.63,16.85,213.82,17.59,127.35,1.1911
2021-04-13,189.62,44.09449,374.36,163.06,159.38,606.85,75.74,232.04,96.46,12.63,16.92,213.77,17.55,127.35,1.1948
2021-04-14,188.4,44.10513,371.73,163.75,158.42,606.45,75.85,232.12,97.03,12.62,17.08,213.54,17.53,127.33,1.198
2021-04-15,189.21,44.22354,376.33,164.05,160.77,608.25,76.05,232.19,97.24,12.63,17.11,214.37,17.59,127.43,1.1967
2021-04-16,189.25,44.40364,377.59,164.72,160.25,609.15,76.68,232.41,97.77,12.65,17.19,215.19,17.63,127.45,1.1983
2021-04-19,190.0,44.25984,374.38,165.33,158.58,608.72,77.02,232.42,98.63,12.65,17.15,214.19,17.61,127.44,1.2037
2021-04-20,186.46,43.98171,370.2,164.07,157.31,601.7,75.75,232.09,98.23,12.64,17.14,211.43,17.51,127.34,1.2036
2021-04-21,183.14,43.90589,374.4,165.27,157.99,603.21,75.28,232.1,98.16,12.65,16.9,212.54,17.54,127.35,1.2035
2021-04-22,187.35,44.18353,372.45,167.1,157.26,607.13,75.64,232.26,98.68,12.62,16.9,212.64,17.58,127.44,1.2015
2021-04-23,185.97,43.82711,376.34,166.73,159.47,606.29,75.49,232.34,98.72,12.63,17.06,213.86,17.46,127.45,1.2097
2021-04-26,185.65,44.29647,376.2,167.16,160.13,607.47,76.29,232.35,98.63,12.63,17.1,215.67,17.49,127.45,1.2086
2021-04-27,183.48,44.28796,376.24,166.35,159.5,605.66,76.12,232.34,98.68,12.64,17.16,216.22,17.48,127.47,1.2091
2021-04-28,182.28,44.54094,376.58,166.27,158.52,608.24,76.65,232.36,98.48,12.64,17.19,216.25,17.44,127.48,1.2126
2021-04-29,182.28,44.64433,377.68,165.43,157.1,607.69,76.47,232.41,98.81,12.65,17.27,217.22,17.44,127.56,1.2121
2021-04-30,180.88,44.87403,376.22,165.01,156.19,605.0,76.13,232.47,99.06,12.66,17.08,215.53,17.56,127.53,1.202
2021-05-03,180.88,44.88509,374.58,165.57,154.47,605.61,76.23,232.52,99.26,12.66,16.91,215.7,17.49,127.52,1.2064
2021-05-04,180.88,44.35014,371.19,163.01,152.62,600.34,75.61,232.32,99.52,12.67,16.93,214.89,17.56,127.75,1.2014
2021-05-05,180.88,44.76405,370.55,165.64,150.49,603.42,76.78,232.34,99.69,12.66,16.86,216.62,17.62,127.53,1.2005
2021-05-06,182.24,44.43983,371.95,163.92,149.34,600.76,76.65,232.2,99.91,12.66,16.92,216.9,17.57,127.49,1.2065
2021-05-07,182.48,44.69591,371.9,165.39,149.8,604.45,77.68,232.34,100.15,12.66,16.96,216.94,17.5,127.51,1.2166
2021-05-10,183.09,44.85566,365.5,164.5,146.42,601.59,77.97,232.52,98.89,12.67,16.96,215.63,17.49,127.53,1.2129
2021-05-11,178.28,43.97402,362.85,161.51,145.77,596.04,76.55,232.22,100.17,12.65,16.72,213.7,17.46,127.39,1.2148
2021-05-12,175.6,43.92508,356.57,162.23,143.3,592.96,76.68,231.97,100.02,12.64,16.63,212.74,17.45,127.28,1.2072
2021-05-13,175.6,43.92508,356.57,162.23,143.3,592.96,76.68,231.97,100.02,12.64,16.63,212.74,17.45,127.28,1.2081
2021-05-14,174.79,44.04713,365.33,163.4,145.0,597.21,77.3,231.97,100.38,12.63,16.43,215.83,17.5,127.28,1.2141
2021-05-17,173.86,43.96183,363.36,163.75,144.49,596.33,77.34,231.99,100.97,12.64,16.51,215.72,17.51,127.29,1.2152
2021-05-18,176.33,43.80781,357.84,163.58,144.46,597.34,77.44,232.0,100.4,12.65,16.74,214.47,17.42,127.29,1.2222
2021-05-19,175.2,42.95308,357.77,160.95,144.75,594.42,75.96,231.64,98.76,12.64,16.69,213.6,17.4,127.2,1.2175
2021-05-20,176.26,43.4441,361.47,164.47,147.08,597.43,76.88,231.85,100.39,12.65,16.63,215.42,17.39,127.21,1.2228
2021-05-21,178.06,44.13022,362.19,166.57,147.02,598.47,77.56,232.1,100.73,12.64,16.75,217.79,17.45,127.26,1.2182
2021-05-24,178.06,44.13022,362.19,166.57,147.02,598.47,77.56,232.1,100.73,12.64,16.75,217.79,17.45,127.26,1.2216
2021-05-25,179.02,43.9951,364.1,167.79,148.29,604.14,77.69,232.72,100.73,12.65,16.89,216.93,17.4,127.34,1.225
2021-05-26,178.41,44.04098,365.15,167.6,149.49,604.14,77.43,232.92,100.92,12.66,16.94,218.44,17.48,127.4,1.2192
2021-05-27,176.18,44.27306,365.04,167.41,149.81,604.89,78.27,232.98,100.91,12.67,17.01,219.38,17.49,127.42,1.2195
2021-05-28,178.54,44.21769,366.94,168.66,150.59,606.89,78.34,233.12,100.86,12.68,17.12,219.55,17.52,127.49,1.2192
2021-05-31,176.54,44.02192,366.94,167.9,150.72,604.93,77.89,233.0,101.34,12.69,17.24,219.55,17.48,127.48,1.2227
2021-06-01,177.62,44.25734,362.64,168.65,150.35,606.41,78.66,233.38,101.39,12.7,17.33,219.41,17.45,127.59,1.2213
2021-06-02,178.93,44.17786,364.25,168.19,150.38,606.57,78.19,233.52,102.06,12.71,17.27,220.91,17.52,127.67,1.2211
2021-06-03,181.22,44.25743,364.61,167.71,149.73,604.67,78.11,233.49,102.18,12.72,17.2,221.59,17.61,127.71,1.2127
2021-06-04,181.6,44.52759,367.01,169.13,151.63,605.82,78.14,233.51,102.03,12.72,17.12,222.71,17.58,127.78,1.2167
2021-06-07,182.2,44.51005,365.54,170.07,151.46,607.79,78.66,233.56,102.46,12.73,17.1,222.76,17.57,127.78,1.219
2021-06-08,182.03,44.42437,367.08,171.42,151.3,608.21,78.57,233.65,101.91,12.74,17.05,223.17,17.6,127.89,1.2173
2021-06-09,180.67,44.66984,366.93,170.87,151.03,609.29,78.33,233.81,101.96,12.77,17.02,221.84,17.66,127.97,1.218
2021-06-10,181.1,44.70723,370.51,171.67,153.31,608.27,78.53,234.04,102.4,12.76,17.09,222.85,17.69,128.0,1.217
2021-06-11,181.95,44.95329,373.27,173.54,154.28,611.01,78.99,234.3,102.31,12.8,17.19,224.44,17.8,128.09,1.2109
2021-06-14,182.25,44.79459,374.5,173.38,155.65,611.2,78.92,234.4,102.55,12.79,17.2,224.32,17.76,128.13,1.212
2021-06-15,183.54,44.85318,373.97,174.95,154.27,609.47,79.08,234.36,102.03,12.79,17.19,224.45,17.71,128.08,1.2126
2021-06-16,184.81,44.87539,372.73,175.67,153.42,610.97,79.19,234.18,102.21,12.79,17.08,223.8,17.74,128.07,1.1995
2021-06-17,185.81,45.34297,380.05,174.63,157.35,610.71,79.12,233.83,101.63,12.78,17.01,225.9,17.91,127.98,1.1907
2021-06-18,185.99,44.87579,380.02,175.5,157.35,607.0,77.65,233.87,101.74,12.8,17.03,224.15,18.15,127.97,1.1864
2021-06-21,181.0,44.78564,383.7,175.13,156.11,608.05,77.78,233.73,101.58,12.77,16.86,225.09,18.03,127.87,1.1919
2021-06-22,184.95,44.91831,386.43,176.46,157.19,608.33,78.23,233.57,101.13,12.75,16.85,226.13,18.02,127.86,1.194
2021-06-23,183.67,44.91831,386.43,176.46,157.19,608.33,78.23,233.57,101.13,12.75,16.85,226.13,18.02,127.87,1.1926
2021-06-24,183.43,45.25866,387.33,177.94,159.71,608.96,78.58,233.74,100.04,12.78,17.06,227.33,18.01,127.92,1.1932
2021-06-25,184.91,45.37991,387.14,177.34,160.02,609.54,78.44,233.86,101.67,12.79,17.21,228.01,17.97,127.9,1.1935
2021-06-28,185.73,45.3661,387.73,177.97,161.37,607.57,78.31,233.82,102.01,12.79,17.21,227.95,17.99,127.9,1.1925
2021-06-29,185.47,45.60356,390.29,178.5,162.72,608.64,78.37,233.82,102.27,12.76,17.15,228.33,18.02,127.91,1.1897
2021-06-30,186.16,45.72538,391.31,177.16,162.38,606.33,77.91,233.92,102.16,12.8,17.19,228.07,18.08,127.93,1.1858
2021-07-01,183.39,45.91949,393.43,176.51,161.53,608.39,78.29,234.01,101.87,12.81,17.12,228.84,18.08,127.97,1.185
2021-07-02,185.11,46.05708,398.46,177.08,162.55,610.77,78.57,233.85,101.62,12.79,16.93,229.51,18.09,128.01,1.1865
2021-07-05,184.96,46.18301,398.46,177.52,162.28,610.53,79.07,233.79,101.02,12.79,16.96,229.51,18.09,128.0,1.1864
2021-07-06,186.59,46.22091,399.47,178.24,162.25,609.3,78.97,233.93,101.32,12.79,16.93,229.01,18.07,128.06,1.1824
2021-07-07,186.07,46.27119,402.52,180.01,161.22,608.65,78.98,234.01,101.2,12.81,16.92,229.12,18.16,128.15,1.179
2021-07-08,185.48,45.56353,397.64,177.3,158.31,606.59,77.43,233.71,101.44,12.8,16.57,225.74,18.06,128.11,1.1845
2021-07-09,184.39,45.97236,400.6,178.77,159.64,608.7,78.32,233.86,101.78,12.79,16.64,228.38,18.07,128.13,1.1876
2021-07-12,188.07,46.23039,400.96,180.53,159.47,609.53,78.93,233.88,101.62,12.79,16.76,229.15,18.07,128.18,1.1861
2021-07-13,189.92,46.61132,402.02,181.13,160.37,607.42,78.91,233.97,101.74,12.8,16.95,229.39,18.13,128.19,1.1776
2021-07-14,189.92,46.53934,403.58,181.29,160.58,607.42,78.77,233.97,101.74,12.8,16.89,229.39,18.15,128.19,1.1837
2021-07-15,187.04,46.35262,401.16,180.94,159.66,603.33,77.91,233.93,101.55,12.8,17.09,227.33,18.19,128.21,1.1812
2021-07-16,186.91,46.28736,399.28,180.01,158.48,602.7,77.36,233.95,101.56,12.8,16.94,225.78,18.21,128.26,1.1806
