Date,Ptf_rdt,Ptf_rdt_cum,Ptf_value,roll_vol,vol_ewma,"VaR Norm(95%, 1Y)"
2022-04-13,0.0030376288683924284,0.9358826167233778,1403619.538616283,,,
2022-04-14,0.0,0.9358826167233778,1403619.538616283,,,
2022-04-15,0.0,0.9358826167233778,1403619.538616283,,,
2022-04-18,-0.004264769428725815,0.9318912931507001,1397633.4249184302,,,
2022-04-19,0.002467530248659929,0.9341907631050121,1401082.1276709544,,,
2022-04-20,0.00043077618133485567,0.9345931902345809,1401685.6804796492,,,
2022-04-21,-0.01321111770408245,0.9222461695929579,1383167.8459707056,,,
2022-04-22,-0.007806368955760105,0.9150467757250788,1372370.3274373144,,,
2022-04-25,-0.0016236109118326358,0.9135610957951743,1370142.1319986118,,,
2022-04-26,0.00036004306160817884,0.9138900171290706,1370635.442166655,,,
2022-04-27,0.005687345125387348,0.9190876250631298,1378430.7189673448,,,
2022-04-28,-0.00025683940101892816,0.9188515671480246,1378076.683647139,,,
2022-04-29,-0.007417289258050532,0.9120361792892747,1367855.0902647532,,,
2022-05-02,-0.0011996028459708603,0.9109420980929709,1366214.207405596,,,
2022-05-03,0.0016810146775261864,0.9124734051302417,1368510.8335408894,,,
2022-05-04,-0.005244162432019243,0.907688246378841,1361334.1404398233,,,
2022-05-05,-0.02373393533430268,0.8861452322355791,1329024.323982246,,,
2022-05-06,-0.0008496166380462649,0.8853923485025463,1327895.1628042224,,,
2022-05-09,-0.011903264755275766,0.8748532889660251,1312088.8751141138,,,
2022-05-10,-0.0025870833786831677,0.8725899705633547,1308694.3917939507,,,
2022-05-11,-0.003419537014649302,0.8696061168604017,1304219.2628803474,,,
2022-05-12,0.01667711193573319,0.8841086354112808,1325969.8735161424,,,
2022-05-13,-0.002546020846119238,0.8818576763952897,1322593.9265768442,,,
2022-05-16,0.006531140821869102,0.8876172130646736,1331231.9737614663,,,
2022-05-17,-0.007332725153789904,0.8811085599994973,1321470.4155819362,,,
2022-05-18,-0.012280539301581897,0.8702880716994633,1305242.0462075046,,,
2022-05-19,0.010571924498326783,0.8794886914852645,1319040.966572052,,,
2022-05-20,-0.00017567858180521432,0.8793341841592307,1318809.2393257017,,,
2022-05-23,-0.005895348404154787,0.8741502027799288,1311034.3993812583,,,
2022-05-24,0.0038170957019023183,0.8774869177617772,1316038.7431521828,,,
2022-05-25,0.0,0.8774869177617772,1316038.7431521828,,,
2022-05-26,0.022565985684655433,0.8972882749864619,1345736.454590607,,,
2022-05-27,0.005400761919170133,0.9021343153325265,1353004.4567877986,,,
2022-05-30,-0.004407612397793052,0.8981580569397923,1347040.9375697915,,,
2022-05-31,0.0006336499521076099,0.8987271747495573,1347894.4899953697,,,
2022-06-01,-0.0008961587273289486,0.8979217725484178,1346686.5625846416,,,
2022-06-02,-0.0015420643920045418,0.8965371193561652,1344609.8851892888,,,
2022-06-03,0.0,0.8965371193561652,1344609.8851892888,,,
2022-06-06,0.0017440803717262553,0.8981007521485583,1346954.9928976765,,,
2022-06-07,-0.001182114402378456,0.8970390943146566,1345362.7380012167,,,
2022-06-08,-0.006135615943614146,0.8915352069455343,1337108.108935992,,,
2022-06-09,-0.018033736128562863,0.8754574962741549,1312995.0541240785,,,
2022-06-10,-0.022861706960520284,0.8554430435379444,1282977.7459560814,,,
2022-06-13,-0.005354213415465157,0.8508628189180673,1276108.4092969403,,,
2022-06-14,0.005585919267130474,0.8556156699319466,1283236.647847379,,,
2022-06-15,-0.02205103612873384,0.8367484578819665,1254939.9501639814,,,
2022-06-16,0.0022295271129265716,0.8386140112555139,1257737.8728079668,,,
2022-06-17,-0.0035175825333728377,0.8356641172572797,1253313.6760350158,,,
2022-06-20,0.0094787983287241,0.8435852088953127,1265193.5836127838,,,
2022-06-21,-0.006929626899754907,0.8377394781395163,1256426.2641223832,,,
2022-06-22,0.0007467140388814038,0.8383650299687684,1257364.4552526227,,,
2022-06-23,0.016843321726701076,0.8524858818929477,1278542.6493001608,,,
2022-06-24,0.0009690589858442462,0.8533119909971014,1279781.6325432502,,,
